Device_ID,Packet_Size (bytes),Latency (ms),Throughput (Mbps),Protocol_Type,Source_Port,Destination_Port,IP_Flag,Connection_Duration (ms),Packet_Count,Error_Rate,Fragmentation_Flag,Payload_Size (bytes),Session_Status,Attack_Type
Device_39,111,67.81,57.53,TCP,44115,113,SYN,171.25,206,0.0297,1,1117,Failed,Phishing
Device_76,1376,482.03,43.36,TCP,20950,175,None,6382.13,121,0.0171,1,186,Established,Normal
Device_41,104,488.31,24.24,TCP,38684,372,RST,9186.1,336,0.021,1,958,Pending,Phishing
Device_24,321,76.6,56.22,UDP,22662,680,SYN,3715.81,974,0.0956,0,366,Pending,DDoS
Device_87,596,355.09,78.73,UDP,21113,481,None,1466.92,772,0.0592,0,937,Failed,DDoS
Device_80,876,239.53,8.8,ICMP,30074,392,FIN,9595.81,253,0.0125,1,390,Established,Normal
Device_39,477,353.89,99.07,UDP,44073,994,None,694.87,665,0.066,1,518,Pending,DDoS
Device_73,535,87.51,59.6,TCP,12202,180,None,8011.04,665,0.0753,1,1444,Failed,DDoS
Device_55,994,498.05,96.13,UDP,26397,389,SYN,1938.34,777,0.0532,0,1203,Pending,DDoS
Device_79,670,195.8,3.52,UDP,43826,343,SYN,6750.64,238,0.0081,1,245,Established,Normal
Device_26,1073,52.49,81.94,TCP,20741,656,None,6267.8,979,0.0985,1,783,Pending,DDoS
Device_69,168,458.19,61.47,TCP,24214,1023,None,2700.83,568,0.0426,0,272,Pending,Phishing
Device_13,78,86.63,14.32,TCP,22934,498,ACK,4113.78,491,0.0168,1,98,Failed,Phishing
Device_96,382,408.17,30.2,ICMP,18965,560,RST,5578.89,492,0.0066,1,208,Established,Normal
Device_92,307,97.85,4.06,ICMP,134,90,FIN,2082.11,643,0.0597,0,1359,Pending,Spoofing
Device_30,74,112.05,26.76,TCP,46652,981,SYN,9407.43,233,0.0448,1,684,Pending,Phishing
Device_3,1457,277.6,7.87,UDP,2704,830,None,9850.58,61,0.0127,1,1467,Established,Normal
Device_78,1189,368.78,58.02,UDP,35201,524,RST,4345.82,781,0.083,0,1362,Failed,DDoS
Device_10,174,246.24,20.6,TCP,62280,264,SYN,3188.17,603,0.0287,1,444,Pending,Phishing
Device_67,1206,410.28,75.44,UDP,38670,321,SYN,3448.4,771,0.0942,1,972,Failed,DDoS
Device_50,198,375.33,29.48,UDP,9400,199,None,5943.3,215,0.0181,0,1239,Established,Normal
Device_43,971,146.0,57.49,UDP,193,795,FIN,9163.17,636,0.0459,0,364,Pending,Spoofing
Device_46,450,494.47,54.35,UDP,39186,150,None,3068.17,748,0.0545,0,1041,Failed,DDoS
Device_89,803,456.38,78.29,TCP,64617,978,SYN,992.28,666,0.0808,0,104,Failed,DDoS
Device_52,1244,252.19,6.85,TCP,57060,75,None,7840.6,367,0.0049,0,431,Established,Normal
Device_91,279,111.32,73.74,ICMP,53109,900,RST,8035.89,730,0.0763,0,954,Pending,DDoS
Device_73,213,354.25,41.59,TCP,29856,61,RST,726.03,147,0.0189,0,1052,Established,Normal
Device_58,449,23.98,91.56,UDP,18521,748,None,3130.49,972,0.0838,1,1280,Pending,DDoS
Device_5,229,301.97,62.13,TCP,45720,679,SYN,1837.8,895,0.049,0,642,Failed,Phishing
Device_1,878,52.88,34.08,TCP,63253,363,None,5112.84,7,0.0199,1,266,Established,Normal
Device_70,429,443.6,42.93,TCP,30688,340,RST,5980.02,78,0.0178,0,227,Established,Normal
Device_32,1006,58.58,53.64,UDP,6785,693,None,5334.97,919,0.0604,1,1033,Pending,DDoS
Device_73,1475,218.84,9.93,UDP,1018,238,RST,1634.55,218,0.0386,1,357,Pending,Spoofing
Device_11,944,139.61,35.94,UDP,20021,900,None,2925.62,115,0.0021,1,782,Established,Normal
Device_6,219,217.47,15.63,UDP,54403,576,RST,2736.31,112,0.01,1,492,Established,Normal
Device_30,885,182.19,18.65,UDP,495,651,FIN,9049.1,215,0.0275,0,1466,Failed,Spoofing
Device_66,245,295.33,69.27,TCP,65266,305,SYN,7186.7,424,0.0463,0,390,Pending,Phishing
Device_22,203,78.3,55.82,ICMP,19402,10,ACK,3069.72,798,0.0735,1,1335,Pending,DDoS
Device_20,556,453.06,64.8,UDP,38193,114,SYN,5571.67,815,0.0822,1,1378,Failed,DDoS
Device_54,157,446.59,79.73,UDP,22793,607,FIN,5828.08,924,0.0524,1,1163,Failed,DDoS
Device_10,987,429.3,77.16,TCP,57645,370,RST,7941.18,552,0.0906,1,132,Failed,DDoS
Device_75,265,362.83,38.58,UDP,160,859,RST,9198.15,862,0.0564,1,77,Pending,Spoofing
Device_13,216,152.37,90.82,UDP,326,91,FIN,4867.2,244,0.0685,0,685,Failed,Spoofing
Device_33,892,426.71,48.66,TCP,12346,148,ACK,9867.42,57,0.0003,1,800,Established,Normal
Device_61,1106,164.84,72.51,UDP,28115,1014,RST,5107.31,615,0.0904,1,1103,Pending,DDoS
Device_97,586,468.56,20.37,TCP,55324,1000,ACK,8152.23,427,0.0176,1,298,Established,Normal
Device_45,87,272.99,31.25,TCP,28245,679,ACK,532.01,112,0.0233,0,263,Failed,Phishing
Device_73,633,177.01,1.79,TCP,49317,136,FIN,8380.6,234,0.0164,0,338,Established,Normal
Device_63,162,340.58,66.67,UDP,54127,1009,ACK,275.51,905,0.0914,0,1048,Pending,DDoS
Device_6,947,419.99,74.53,ICMP,39592,755,FIN,4573.45,654,0.0664,0,158,Failed,DDoS
Device_97,416,136.85,7.96,TCP,720,71,FIN,1471.4,429,0.0747,0,545,Failed,Spoofing
Device_46,82,198.71,80.8,TCP,3755,946,ACK,6756.78,663,0.0458,1,1222,Pending,Phishing
Device_26,258,299.94,86.29,TCP,943,486,FIN,6553.35,329,0.0275,0,1025,Pending,Spoofing
Device_76,201,91.31,6.75,UDP,2862,198,ACK,581.07,99,0.0179,0,1340,Established,Normal
Device_34,1145,112.26,87.65,ICMP,271,980,FIN,5330.11,280,0.0664,0,692,Pending,Spoofing
Device_76,1247,484.76,6.86,ICMP,65332,132,SYN,5676.53,487,0.0041,1,1027,Established,Normal
Device_71,1446,207.46,54.97,UDP,49087,689,None,7317.16,651,0.081,0,1449,Failed,DDoS
Device_64,789,235.05,70.6,TCP,445,160,FIN,7070.95,60,0.0781,1,1295,Failed,Spoofing
Device_55,777,478.42,81.11,TCP,55005,451,RST,4652.76,520,0.0549,1,991,Pending,DDoS
Device_79,1371,46.87,75.31,ICMP,52126,223,ACK,4313.84,691,0.0819,0,240,Pending,DDoS
Device_99,100,343.79,33.11,TCP,17622,406,FIN,4019.55,381,0.0453,1,843,Failed,Phishing
Device_82,106,238.07,42.64,TCP,36253,627,RST,4245.65,841,0.0108,0,477,Failed,Phishing
Device_17,91,320.63,45.74,TCP,15182,836,FIN,6652.48,8,0.0433,0,1421,Failed,Phishing
Device_44,926,349.0,50.79,TCP,48080,608,None,9525.39,735,0.0972,0,920,Pending,DDoS
Device_97,437,463.58,85.73,UDP,16057,392,SYN,5269.57,954,0.0954,0,96,Pending,DDoS
Device_44,1039,477.32,17.48,TCP,439,637,FIN,9884.08,550,0.0296,1,981,Pending,Spoofing
Device_57,801,168.37,62.9,ICMP,64515,268,RST,3684.48,899,0.0632,1,208,Pending,DDoS
Device_51,1170,498.49,85.78,TCP,11905,504,FIN,3699.11,713,0.0984,0,1439,Failed,DDoS
Device_6,936,179.68,71.8,UDP,38413,15,None,7669.64,952,0.0741,1,124,Pending,DDoS
Device_92,117,7.3,74.32,TCP,11567,48,SYN,9843.46,542,0.0821,1,1304,Pending,DDoS
Device_81,373,176.9,41.93,TCP,55749,84,SYN,3042.4,11,0.0032,1,104,Established,Normal
Device_16,1165,472.98,14.35,TCP,737,442,FIN,2530.95,505,0.0341,0,1427,Failed,Spoofing
Device_6,867,465.84,41.62,ICMP,1218,887,SYN,2185.29,215,0.0184,0,1406,Established,Normal
Device_91,519,349.33,74.68,UDP,38237,940,ACK,667.46,548,0.0982,1,159,Pending,DDoS
Device_8,1186,188.41,33.53,ICMP,944,240,RST,2182.42,511,0.0435,0,308,Failed,Spoofing
Device_20,179,396.94,20.25,TCP,52891,688,None,7244.17,719,0.0112,0,670,Failed,Phishing
Device_22,1458,122.75,3.6,UDP,1206,631,SYN,3871.38,89,0.0111,0,1060,Established,Normal
Device_28,278,262.47,10.52,ICMP,166,492,RST,256.56,174,0.0339,0,27,Pending,Spoofing
Device_40,835,260.47,9.66,UDP,5299,819,ACK,5981.91,261,0.0031,0,791,Established,Normal
Device_14,1004,67.74,39.82,ICMP,14753,228,FIN,6147.87,213,0.0102,0,1262,Established,Normal
Device_11,955,160.7,61.05,TCP,412,843,RST,8218.21,127,0.0502,0,710,Failed,Spoofing
Device_46,1387,91.17,20.98,TCP,480,76,RST,3726.53,869,0.0338,0,1269,Failed,Spoofing
Device_45,149,239.58,45.47,TCP,31202,609,RST,1100.33,923,0.0224,0,706,Failed,Phishing
Device_92,201,457.8,88.77,TCP,25752,190,ACK,7413.14,508,0.0338,1,233,Pending,Phishing
Device_37,588,321.18,25.23,TCP,171,933,FIN,2402.06,290,0.0309,0,1023,Failed,Spoofing
Device_57,338,86.68,18.19,TCP,1013,701,RST,2763.78,48,0.0247,1,1037,Failed,Spoofing
Device_35,1442,61.96,49.5,UDP,11342,963,RST,266.92,247,0.0113,1,116,Established,Normal
Device_27,1021,345.27,87.59,UDP,14565,714,None,5072.23,872,0.0989,0,1342,Failed,DDoS
Device_46,1296,319.58,67.66,TCP,58993,865,ACK,3539.72,679,0.086,1,1220,Failed,DDoS
Device_31,918,156.8,26.73,ICMP,802,459,FIN,6406.53,273,0.0278,1,1113,Failed,Spoofing
Device_86,1042,11.22,27.15,UDP,55478,155,SYN,5611.26,321,0.0125,0,17,Established,Normal
Device_39,1428,233.11,25.33,UDP,28673,851,FIN,4702.62,82,0.0188,1,233,Established,Normal
Device_7,199,57.22,36.97,TCP,41382,559,None,4362.11,127,0.0204,1,514,Pending,Phishing
Device_87,903,125.25,19.89,UDP,26161,26,ACK,4355.04,301,0.0133,1,1099,Established,Normal
Device_43,147,399.32,75.87,TCP,57865,119,SYN,2963.71,762,0.0417,0,171,Failed,Phishing
Device_10,131,449.29,96.53,TCP,16592,477,None,7216.59,531,0.0198,0,1460,Failed,Phishing
Device_30,428,106.16,78.41,TCP,43855,486,None,3037.02,500,0.0657,0,157,Failed,DDoS
Device_97,112,372.6,22.49,TCP,7429,338,ACK,5070.01,498,0.0453,0,649,Pending,Phishing
Device_11,1226,389.06,59.19,TCP,44361,459,SYN,5478.78,941,0.0953,1,1466,Failed,DDoS
Device_56,811,154.41,97.93,ICMP,55223,834,RST,5740.11,597,0.0527,1,1318,Pending,DDoS
Device_17,93,219.38,20.19,TCP,30967,322,FIN,1995.09,700,0.0341,1,1121,Pending,Phishing
Device_88,121,482.82,38.55,UDP,6772,213,ACK,85.0,327,0.0107,0,700,Established,Normal
Device_61,199,195.73,41.41,TCP,34786,938,None,3688.23,621,0.0215,0,441,Failed,Phishing
Device_81,113,312.0,83.83,TCP,6262,699,RST,7220.4,994,0.0214,1,158,Failed,Phishing
Device_10,107,443.72,39.17,TCP,1549,248,FIN,9819.76,927,0.0205,0,1172,Failed,Phishing
Device_7,229,150.78,51.7,TCP,26733,679,RST,2129.57,284,0.0108,0,76,Failed,Phishing
Device_100,247,179.53,87.25,TCP,19434,394,FIN,5376.4,457,0.0484,0,835,Pending,Phishing
Device_86,178,482.01,56.5,TCP,3643,558,None,9366.02,183,0.0189,0,1173,Pending,Phishing
Device_76,1137,164.35,5.54,TCP,14578,994,FIN,8699.74,482,0.003,1,981,Established,Normal
Device_2,1210,291.22,35.96,ICMP,36605,396,SYN,6770.75,309,0.0032,1,549,Established,Normal
Device_15,385,372.28,74.35,UDP,917,947,RST,3639.46,801,0.0444,1,392,Pending,Spoofing
Device_36,432,213.29,11.05,ICMP,16174,822,RST,8094.27,26,0.0171,0,750,Established,Normal
Device_64,68,87.82,13.66,TCP,59090,342,ACK,195.42,676,0.0233,0,1295,Failed,Phishing
Device_29,1389,87.92,37.45,TCP,873,567,FIN,8010.92,789,0.0747,1,1168,Failed,Spoofing
Device_51,596,465.93,30.08,UDP,24769,615,FIN,7388.94,476,0.0182,1,1260,Established,Normal
Device_35,149,135.17,98.6,TCP,49941,7,ACK,9144.37,75,0.04,0,1202,Failed,Phishing
Device_32,1064,454.03,92.17,ICMP,44221,475,RST,6969.95,734,0.0672,0,1132,Pending,DDoS
Device_73,97,134.95,90.81,TCP,16564,960,None,8943.22,726,0.0231,1,285,Pending,Phishing
Device_50,803,98.88,18.79,TCP,43762,434,None,9521.86,351,0.0131,0,1106,Established,Normal
Device_53,750,329.5,41.55,UDP,536,822,RST,3589.76,391,0.047,1,1006,Failed,Spoofing
Device_90,1284,239.09,46.78,UDP,10237,1022,SYN,9670.05,74,0.0047,0,1308,Established,Normal
Device_21,469,105.51,49.75,ICMP,4875,739,ACK,7820.43,178,0.0067,0,747,Established,Normal
Device_54,67,340.69,58.45,TCP,59650,911,SYN,6929.84,338,0.0471,0,932,Pending,Phishing
Device_48,98,70.57,19.03,TCP,38603,422,SYN,7427.95,270,0.0365,1,1492,Pending,Phishing
Device_5,1471,404.68,73.61,UDP,15912,261,ACK,9238.21,822,0.0955,0,876,Pending,DDoS
Device_56,280,290.42,85.48,UDP,24852,981,FIN,6727.27,615,0.0577,1,39,Failed,DDoS
Device_72,146,343.61,33.77,TCP,47981,652,SYN,4312.78,746,0.0269,1,122,Failed,Phishing
Device_15,454,188.1,63.08,UDP,3459,376,ACK,4371.53,955,0.0506,0,220,Pending,DDoS
Device_78,207,187.46,41.53,UDP,495,725,RST,595.83,882,0.0287,0,600,Failed,Spoofing
Device_13,1349,233.42,22.76,ICMP,26451,721,FIN,6019.55,442,0.0144,0,1063,Established,Normal
Device_23,1310,220.78,38.49,TCP,64262,191,None,4981.55,192,0.0132,1,1155,Established,Normal
Device_5,426,173.68,30.26,ICMP,54722,731,FIN,5979.46,8,0.0103,0,96,Established,Normal
Device_11,167,238.69,86.49,TCP,8270,765,FIN,4921.03,950,0.0272,1,411,Failed,Phishing
Device_12,203,50.81,85.64,TCP,28097,600,None,1271.79,201,0.0289,0,425,Pending,Phishing
Device_6,1285,330.37,73.94,TCP,41797,758,ACK,5371.26,647,0.0675,0,1472,Pending,DDoS
Device_32,539,94.91,69.79,TCP,1942,610,SYN,7899.07,858,0.0818,1,241,Failed,DDoS
Device_55,194,470.95,2.83,TCP,24574,33,None,737.12,615,0.028,0,1062,Pending,Phishing
Device_57,71,72.89,8.12,TCP,61709,710,FIN,1388.39,25,0.0035,1,850,Established,Normal
Device_98,1312,209.96,79.78,TCP,30055,372,None,7955.23,943,0.079,1,1104,Failed,DDoS
Device_35,1075,36.96,96.59,TCP,593,204,FIN,6998.61,434,0.0319,0,229,Pending,Spoofing
Device_99,652,429.05,59.48,ICMP,630,679,RST,9277.97,549,0.0715,1,1436,Pending,Spoofing
Device_15,279,43.39,44.29,ICMP,60726,1000,SYN,242.03,66,0.0122,0,1418,Established,Normal
Device_55,955,205.07,25.62,TCP,421,271,FIN,7761.51,711,0.0263,0,5,Pending,Spoofing
Device_40,731,68.4,65.71,ICMP,57835,118,FIN,2907.2,716,0.0985,0,630,Pending,DDoS
Device_28,1459,382.33,66.11,UDP,431,167,FIN,3737.08,365,0.0503,0,665,Failed,Spoofing
Device_13,649,395.31,75.98,UDP,36277,472,FIN,7593.55,938,0.0916,1,121,Failed,DDoS
Device_45,157,170.02,53.58,TCP,28154,706,RST,9489.5,521,0.0447,0,1064,Failed,Phishing
Device_23,244,118.2,42.21,TCP,3399,148,SYN,3779.4,19,0.017,1,482,Established,Normal
Device_36,182,247.26,55.75,TCP,58088,656,RST,2021.98,261,0.0346,0,1439,Pending,Phishing
Device_52,974,410.62,83.06,ICMP,9683,387,FIN,3475.25,651,0.085,1,235,Failed,DDoS
Device_36,433,152.85,89.81,TCP,9428,506,None,2335.29,977,0.0848,1,862,Failed,DDoS
Device_98,327,240.45,71.4,TCP,48858,191,ACK,1597.79,700,0.0706,1,1285,Failed,DDoS
Device_45,153,182.39,13.28,TCP,29955,243,None,2305.53,73,0.0154,1,1307,Failed,Phishing
Device_42,1274,78.08,24.26,TCP,14650,209,ACK,8796.41,138,0.0124,1,827,Established,Normal
Device_29,135,307.67,92.28,TCP,1889,453,FIN,8995.22,675,0.0149,0,226,Pending,Phishing
Device_29,629,439.64,18.6,ICMP,650,627,FIN,6753.63,809,0.0253,0,879,Pending,Spoofing
Device_64,1212,287.95,59.73,ICMP,33421,823,ACK,9877.86,778,0.0699,0,789,Failed,DDoS
Device_6,1283,465.23,85.38,TCP,249,477,RST,2486.9,989,0.0404,0,432,Failed,Spoofing
Device_90,404,8.58,19.68,TCP,264,778,RST,2489.57,1,0.0458,1,126,Pending,Spoofing
Device_56,245,254.12,80.96,TCP,3834,203,ACK,4048.71,770,0.0271,1,530,Pending,Phishing
Device_69,572,148.83,33.59,UDP,16254,818,RST,9384.92,249,0.0135,0,793,Established,Normal
Device_44,369,173.56,93.29,TCP,834,749,RST,144.91,26,0.0669,0,66,Failed,Spoofing
Device_83,69,492.06,41.25,TCP,10360,453,RST,1201.34,328,0.0424,0,791,Failed,Phishing
Device_57,77,27.03,59.7,TCP,38859,435,SYN,2587.4,366,0.0362,1,973,Failed,Phishing
Device_77,72,361.88,76.89,TCP,10137,991,SYN,2367.76,109,0.0473,0,1324,Pending,Phishing
Device_9,969,421.93,23.88,ICMP,24905,366,ACK,6050.33,307,0.0024,0,1125,Established,Normal
Device_39,1385,82.45,9.45,TCP,42376,906,FIN,6379.91,428,0.0092,1,1027,Established,Normal
Device_57,753,349.92,80.35,TCP,43315,556,RST,2027.62,688,0.0543,1,885,Failed,DDoS
Device_55,230,346.27,6.21,TCP,4796,789,None,3676.51,281,0.0109,0,909,Pending,Phishing
Device_91,1118,239.0,21.47,UDP,725,567,FIN,368.14,384,0.0399,0,593,Pending,Spoofing
Device_22,961,17.04,37.34,ICMP,10139,748,RST,7793.35,319,0.0074,1,1292,Established,Normal
Device_30,643,49.05,12.33,TCP,315,899,FIN,8379.88,125,0.0411,0,1351,Failed,Spoofing
Device_31,1381,291.87,68.62,UDP,1498,57,SYN,4599.04,840,0.0698,0,1286,Pending,DDoS
Device_90,870,341.76,81.07,TCP,32269,159,None,7183.53,691,0.0572,0,509,Failed,DDoS
Device_27,352,81.89,94.47,ICMP,51833,429,ACK,7678.34,888,0.0641,0,626,Pending,DDoS
Device_98,344,139.17,28.69,UDP,50370,957,None,7817.53,143,0.0029,0,1356,Established,Normal
Device_82,213,145.82,62.06,TCP,63562,837,RST,5036.97,303,0.0254,1,85,Pending,Phishing
Device_33,478,62.86,57.51,ICMP,6602,491,FIN,4093.77,909,0.0548,1,217,Failed,DDoS
Device_19,1113,322.77,2.9,TCP,971,578,FIN,4409.09,689,0.07,0,1214,Pending,Spoofing
Device_57,623,353.32,24.97,ICMP,163,309,RST,1918.0,969,0.0204,1,1171,Pending,Spoofing
Device_39,104,49.55,63.05,TCP,61112,17,ACK,9538.79,273,0.045,0,230,Failed,Phishing
Device_48,376,112.19,27.98,UDP,40630,301,RST,439.3,71,0.0194,0,828,Established,Normal
Device_15,980,260.95,26.6,UDP,49130,660,FIN,3206.78,273,0.0033,1,526,Established,Normal
Device_42,1513,163.3,78.29,TCP,1373,748,None,5152.19,685,0.0896,0,931,Failed,DDoS
Device_10,847,486.63,16.88,ICMP,45836,712,FIN,8210.3,347,0.0143,0,615,Established,Normal
Device_70,957,333.51,71.58,TCP,689,912,FIN,7269.82,914,0.0424,1,470,Pending,Spoofing
Device_70,834,402.12,17.8,TCP,28705,199,ACK,9278.51,154,0.0042,0,1141,Established,Normal
Device_62,249,141.56,42.83,ICMP,37584,959,None,2157.81,150,0.0125,0,487,Established,Normal
Device_66,157,10.56,65.25,TCP,42509,390,SYN,3793.68,167,0.0226,0,714,Pending,Phishing
Device_70,1144,459.14,7.47,ICMP,6635,671,SYN,3674.28,287,0.0106,1,1184,Established,Normal
Device_72,635,329.36,32.9,TCP,18181,34,ACK,2833.19,151,0.0037,1,823,Established,Normal
Device_5,629,110.78,27.27,TCP,27140,443,SYN,3990.43,36,0.0186,1,293,Established,Normal
Device_4,1063,130.45,84.47,ICMP,28771,96,RST,3573.42,844,0.0779,1,1439,Pending,DDoS
Device_57,524,439.93,26.37,TCP,28738,678,ACK,645.86,162,0.006,1,247,Established,Normal
Device_37,693,162.11,78.56,ICMP,25975,23,None,8776.98,823,0.0853,1,837,Failed,DDoS
Device_88,1453,182.62,28.89,UDP,610,932,FIN,4978.08,354,0.0539,1,831,Pending,Spoofing
Device_41,196,372.87,14.1,TCP,51651,539,FIN,3903.62,791,0.0243,0,798,Pending,Phishing
Device_18,413,348.13,93.9,TCP,29002,59,FIN,3519.11,582,0.0929,1,1406,Failed,DDoS
Device_98,744,147.76,91.12,ICMP,30452,548,FIN,4834.95,555,0.0795,1,996,Failed,DDoS
Device_47,407,389.88,10.98,TCP,816,209,FIN,8244.67,290,0.0447,0,156,Failed,Spoofing
Device_22,956,149.11,42.91,TCP,60815,875,SYN,5481.83,429,0.006,0,980,Established,Normal
Device_55,910,477.01,93.5,TCP,63124,628,FIN,4062.04,834,0.0841,0,1450,Failed,DDoS
Device_12,394,162.75,26.46,TCP,32935,67,FIN,9024.38,296,0.0074,0,528,Established,Normal
Device_18,274,103.95,9.85,ICMP,56931,864,SYN,352.68,200,0.0034,0,1249,Established,Normal
Device_91,613,237.95,61.91,UDP,37443,978,SYN,4842.44,584,0.0678,1,170,Pending,DDoS
Device_65,150,445.16,66.06,ICMP,38617,325,SYN,8841.19,630,0.0758,0,512,Failed,DDoS
Device_73,83,78.32,53.19,TCP,57287,50,ACK,2572.09,742,0.042,0,706,Failed,Phishing
Device_39,165,184.75,70.29,TCP,42594,177,SYN,6052.8,131,0.0268,0,457,Pending,Phishing
Device_95,149,270.92,84.17,UDP,30447,651,RST,6331.05,744,0.0662,0,95,Failed,DDoS
Device_94,907,461.55,62.76,TCP,44284,562,None,9634.75,626,0.0892,0,845,Failed,DDoS
Device_51,1024,77.2,85.5,TCP,2911,204,ACK,9166.75,821,0.0895,1,328,Pending,DDoS
Device_62,113,421.72,97.4,TCP,52697,110,FIN,6383.84,941,0.037,0,1059,Pending,Phishing
Device_50,1020,302.48,58.99,ICMP,57062,380,RST,2203.1,822,0.0946,1,1279,Pending,DDoS
Device_38,1435,122.65,83.13,ICMP,48734,183,ACK,9415.49,906,0.0673,0,778,Pending,DDoS
Device_26,475,366.11,79.56,TCP,923,638,RST,7447.5,410,0.0462,1,632,Pending,Spoofing
Device_7,1212,207.68,67.25,TCP,52138,375,RST,5861.96,564,0.0668,0,1160,Pending,DDoS
Device_46,247,88.87,78.37,TCP,62090,46,FIN,4575.95,308,0.0295,1,431,Pending,Phishing
Device_39,76,263.03,57.97,ICMP,1008,247,FIN,3949.7,814,0.0315,0,811,Failed,Spoofing
Device_74,621,14.86,44.9,UDP,198,427,RST,6512.35,857,0.0525,1,1186,Pending,Spoofing
Device_31,1001,304.35,46.22,UDP,39965,62,None,1346.56,184,0.0046,0,176,Established,Normal
Device_30,1304,154.32,6.26,ICMP,486,192,RST,7019.31,71,0.0783,0,1183,Failed,Spoofing
Device_18,89,1.44,58.77,ICMP,12665,46,ACK,6078.18,802,0.0734,1,1115,Pending,DDoS
Device_31,1273,158.55,69.28,ICMP,322,528,RST,9000.56,370,0.0682,1,614,Failed,Spoofing
Device_97,207,463.81,11.9,TCP,23690,1012,None,5876.39,383,0.0495,0,156,Failed,Phishing
Device_74,795,83.66,34.6,TCP,24815,723,FIN,5660.64,37,0.0152,1,1261,Established,Normal
Device_53,249,288.01,92.4,TCP,55667,566,SYN,8980.91,735,0.0412,0,1249,Pending,Phishing
Device_17,1251,476.79,73.68,ICMP,826,819,FIN,5178.71,639,0.0221,0,1025,Pending,Spoofing
Device_20,1084,78.27,66.58,TCP,13194,525,None,5833.61,534,0.099,1,1363,Failed,DDoS
Device_17,338,68.99,70.85,TCP,34743,365,FIN,6332.1,695,0.0802,0,1074,Failed,DDoS
Device_86,1371,160.44,27.6,TCP,215,276,RST,4326.64,762,0.044,1,1003,Failed,Spoofing
Device_11,783,477.77,9.15,TCP,18313,354,SYN,158.94,52,0.013,0,538,Established,Normal
Device_53,124,411.79,37.25,TCP,63581,258,None,1145.25,345,0.0146,1,867,Failed,Phishing
Device_61,66,275.96,57.34,TCP,41644,113,SYN,1384.2,62,0.0212,0,454,Failed,Phishing
Device_16,84,311.01,36.1,TCP,2669,1012,FIN,8509.67,703,0.0455,0,418,Failed,Phishing
Device_88,717,51.61,19.29,ICMP,22322,711,ACK,7191.66,125,0.0073,1,684,Established,Normal
Device_46,180,97.06,87.0,ICMP,85,149,FIN,4657.82,859,0.0693,1,137,Failed,Spoofing
Device_71,377,396.4,99.61,TCP,2428,984,RST,26.22,889,0.0889,1,315,Failed,DDoS
Device_27,629,5.96,52.44,UDP,25655,808,SYN,517.34,742,0.0619,1,1450,Failed,DDoS
Device_3,787,438.6,89.62,TCP,19649,127,FIN,7311.02,610,0.0976,0,704,Pending,DDoS
Device_34,214,361.81,21.7,ICMP,242,198,RST,1779.11,895,0.0413,1,781,Pending,Spoofing
Device_57,1334,346.39,47.11,ICMP,45038,121,SYN,6162.83,377,0.0156,1,1130,Established,Normal
Device_98,85,266.44,31.41,TCP,60098,37,FIN,1042.98,194,0.045,1,464,Pending,Phishing
Device_81,546,337.76,45.46,UDP,446,516,RST,2406.62,246,0.0373,0,1256,Pending,Spoofing
Device_97,204,383.69,5.0,TCP,30434,291,FIN,4072.53,333,0.0246,0,609,Failed,Phishing
Device_86,597,135.72,48.47,UDP,25815,597,ACK,5931.31,9,0.0183,0,1238,Established,Normal
Device_48,284,445.16,67.12,ICMP,37868,96,RST,824.1,628,0.097,1,303,Failed,DDoS
Device_95,1210,66.7,1.82,UDP,47425,635,SYN,9131.45,488,0.0084,1,1447,Established,Normal
Device_42,430,156.98,18.71,TCP,53154,597,None,6626.52,283,0.0048,0,757,Established,Normal
Device_46,760,350.98,63.51,UDP,336,45,RST,3623.03,414,0.0401,1,173,Pending,Spoofing
Device_15,388,87.48,81.67,ICMP,23613,708,FIN,8572.49,844,0.0929,0,200,Failed,DDoS
Device_58,1301,163.72,2.42,TCP,6205,779,RST,8098.84,300,0.001,0,304,Established,Normal
Device_31,540,417.57,54.36,ICMP,1284,891,RST,1860.18,823,0.0863,1,215,Pending,DDoS
Device_83,800,328.15,24.67,ICMP,46159,607,SYN,7399.65,444,0.0064,0,897,Established,Normal
Device_25,572,108.86,98.34,ICMP,39897,823,RST,1311.84,848,0.0688,1,55,Failed,DDoS
Device_18,254,408.82,3.25,TCP,46097,377,ACK,880.05,960,0.0158,0,218,Failed,Phishing
Device_72,107,81.17,39.42,TCP,65228,168,RST,7023.36,181,0.0208,0,400,Pending,Phishing
Device_12,921,342.81,58.49,ICMP,28108,652,SYN,5353.49,778,0.0785,1,1026,Pending,DDoS
Device_8,467,281.15,58.02,UDP,45924,61,SYN,5499.19,569,0.0886,1,1403,Pending,DDoS
Device_3,612,390.69,41.26,ICMP,42725,779,SYN,1832.44,417,0.0136,0,388,Established,Normal
Device_29,147,264.74,58.95,TCP,11924,718,RST,3369.34,963,0.0214,1,18,Failed,Phishing
Device_79,1068,425.32,54.25,ICMP,46212,516,None,9746.8,504,0.0745,0,915,Failed,DDoS
Device_83,491,463.35,11.33,ICMP,45713,904,RST,867.81,307,0.0091,1,1107,Established,Normal
Device_42,234,249.48,75.76,TCP,18070,181,None,6852.6,193,0.0104,0,555,Failed,Phishing
